,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
ARC,0.7985767790262173,0.046903695706100555,0.5346756152125279,0.7544008958566629,0.041450279531512764,0.5296610169491526,0.8299126092384519,0.040051572035228605,0.5346756152125279,both,0.8299126092384519
ARCC,0.8478651685393258,0.05155723011083927,0.5928411633109619,0.7774692049272117,0.02744254774368219,0.5826271186440678,0.841123595505618,0.039958301272803184,0.5928411633109619,stock,0.8478651685393258
ARCO,0.8391011235955055,0.04881320982430725,0.4697986577181208,0.739417693169093,0.03566350691684048,0.4597457627118644,0.8323096129837703,0.04097274049012083,0.4697986577181208,stock,0.8391011235955055
ARDC,0.8366541822721597,0.03162172676491208,0.6442953020134228,0.728689809630459,0.03915886467258916,0.6313559322033898,0.8255181023720348,0.0473921559910035,0.6442953020134228,stock,0.8366541822721597
ARE,0.8456429463171036,0.036418294814220806,0.5704697986577181,0.7437849944008958,0.02970553505644899,0.565677966101695,0.8413233458177277,0.03962303729130107,0.5704697986577181,stock,0.8456429463171036
ARHVF,0.7797101449275363,0.042402141560370414,0.5101449275362319,0.7727659574468084,0.027819504899882806,0.40552016985138006,0.7710144927536232,0.032276894856985656,0.5101449275362319,stock,0.7797101449275363
ARI,0.7896878901373283,0.016664043334623135,0.5436241610738255,0.7287122060470326,0.035311954934651626,0.5338983050847458,0.7919101123595504,0.03307656862572157,0.5436241610738255,both,0.7919101123595504
ARL,0.8096878901373283,0.03821926460790795,0.4809843400447427,0.7011870100783876,0.020571276259785925,0.4766949152542373,0.8052184769038702,0.03726564783872144,0.4809843400447427,stock,0.8096878901373283
ARR,0.7762796504369538,0.02228091954731202,0.5480984340044742,0.7203807390817469,0.03356213434464442,0.5360169491525424,0.7560799001248439,0.0256394815723873,0.5480984340044742,stock,0.7762796504369538
ARW,0.7943320848938826,0.0438144694265359,0.639821029082774,0.7182754759238521,0.04795534607213135,0.6334745762711864,0.80541822721598,0.03387645452854086,0.639821029082774,both,0.80541822721598
ASA,0.8345568039950063,0.02972915760657986,0.5436241610738255,0.7838073908174692,0.05390364776468292,0.5444915254237288,0.8368039950062421,0.05142148573793728,0.5436241610738255,both,0.8368039950062421
ASB,0.8411485642946317,0.008635592038438843,0.5548098434004475,0.7161030235162373,0.03447269068942462,0.548728813559322,0.8277153558052435,0.015342909437420203,0.5548098434004475,stock,0.8411485642946317
ASC,0.8411735330836454,0.012848716599411688,0.407158836689038,0.7796640537513998,0.016830217862938673,0.4067796610169492,0.852334581772784,0.008551728222539759,0.407158836689038,both,0.852334581772784
ASGN,0.7695380774032459,0.07664991224631275,0.5682326621923938,0.7160582306830907,0.03856989371948034,0.559322033898305,0.7918851435705367,0.07213620995973785,0.5682326621923938,both,0.7918851435705367
ASPN,0.7828714107365793,0.02412783577610488,0.5928411633109619,0.7480851063829788,0.05063148735845414,0.586864406779661,0.7827965043695381,0.06026135369386346,0.5928411633109619,stock,0.7828714107365793
ASR,0.7964794007490636,0.04404570816427672,0.5615212527964206,0.7563493840985442,0.02429184351098185,0.5466101694915254,0.8054681647940075,0.039211684572978994,0.5615212527964206,both,0.8054681647940075
ASX,0.8030212234706615,0.026864421257946802,0.5838926174496645,0.7518253079507279,0.06337471222256996,0.5783898305084746,0.8075405742821473,0.023307211029942102,0.5838926174496645,both,0.8075405742821473
ATEN,0.7965792759051186,0.0339376823700963,0.5906040268456376,0.7414109742441208,0.035385728657911196,0.5953389830508474,0.7921598002496879,0.045608239070895444,0.5906040268456376,stock,0.7965792759051186
ATI,0.8098377028714108,0.007181902262382966,0.5346756152125279,0.7437178051511759,0.03448594376862532,0.5296610169491526,0.8053932584269663,0.019194227736491078,0.5346756152125279,stock,0.8098377028714108
ATO,0.823370786516854,0.0470025366542603,0.5369127516778524,0.7543113101903696,0.028918362008589642,0.5338983050847458,0.821223470661673,0.06660089242699066,0.5369127516778524,stock,0.823370786516854
AU,0.7853183520599251,0.05751660136360492,0.5324384787472036,0.6758342665173572,0.023997151581948307,0.5317796610169492,0.7921348314606742,0.06019529180454735,0.5324384787472036,both,0.7921348314606742
AUTR,0.9361308677098151,0.035812488218585,0.425531914893617,0.9001567749160134,0.03211216608972358,0.19532908704883228,0.9361308677098151,0.035812488218584994,0.425531914893617,stock,0.9361308677098151
AVB,0.7764544319600499,0.035647141788756845,0.5749440715883669,0.6865173572228445,0.054359549581570125,0.565677966101695,0.7943071161048689,0.027884403082291585,0.5749440715883669,both,0.7943071161048689
AVD,0.8189513108614233,0.03397649468043536,0.4966442953020134,0.7225979843225084,0.07041350737086688,0.4957627118644068,0.8055930087390761,0.04676024254486841,0.4966442953020134,stock,0.8189513108614233
AVK,0.814406991260924,0.01717112170910896,0.5928411633109619,0.7245464725643898,0.05478730242196326,0.5889830508474576,0.8031960049937578,0.024653262299005555,0.5928411633109619,stock,0.814406991260924
AVY,0.8074406991260924,0.05144549801936024,0.5861297539149888,0.7245016797312431,0.029913464233069887,0.576271186440678,0.7962546816479401,0.07394741985793506,0.5861297539149888,stock,0.8074406991260924
AWF,0.8389263420724096,0.016783112872524535,0.5883668903803132,0.8112877939529675,0.036413735807325216,0.5805084745762712,0.8254931335830212,0.016886434652180184,0.5883668903803132,stock,0.8389263420724096
AWH,0.7987265917602996,0.06291036901613822,0.46756152125279643,0.7860246360582307,0.03244338751438007,0.4703389830508475,0.8232209737827715,0.05601362585934254,0.46756152125279643,both,0.8232209737827715
AWK,0.872534332084894,0.017837224739255593,0.5794183445190156,0.7881298992161254,0.048442522326720784,0.5699152542372882,0.8770037453183521,0.017031276693479917,0.5794183445190156,both,0.8770037453183521
AWR,0.8479151061173533,0.03203335071091952,0.5548098434004475,0.7648152295632699,0.021740726574760227,0.5550847457627118,0.8591760299625468,0.02826164716091906,0.5548098434004475,both,0.8591760299625468
AXL,0.8298876404494383,0.031609106280485036,0.5480984340044742,0.7224412094064949,0.021771528788685417,0.5402542372881356,0.8299875156054931,0.03471671055583095,0.5480984340044742,both,0.8299875156054931
AXP,0.8322596754057429,0.016911373886136456,0.5906040268456376,0.7349608062709966,0.05078149289866357,0.5826271186440678,0.81645443196005,0.04978919277640357,0.5906040268456376,stock,0.8322596754057429
AXTA,0.8300124843945069,0.017568981045214916,0.5525727069351231,0.6929003359462486,0.041558335807131926,0.5466101694915254,0.8075405742821473,0.022297785652977166,0.5525727069351231,stock,0.8300124843945069
AZN,0.8163795255930086,0.033022806991996285,0.5391498881431768,0.7139305711086227,0.035328996589878564,0.538135593220339,0.8074906367041198,0.03102556657832296,0.5391498881431768,stock,0.8163795255930086
BAH,0.8098377028714108,0.037916271501433,0.5324384787472036,0.7393952967525197,0.03587801081380742,0.5338983050847458,0.8143320848938826,0.04027221854938798,0.5324384787472036,both,0.8143320848938826
BAK,0.8254681647940074,0.011879477032281921,0.5346756152125279,0.720447928331467,0.036157736572945465,0.5254237288135594,0.8143071161048688,0.023047368981879066,0.5346756152125279,stock,0.8254681647940074
BALT,0.7636363636363636,0.088139633771206,0.5272727272727272,0.7555555555555555,0.10370370370370369,0.5851851851851851,0.7727272727272727,0.06428243465332252,0.5272727272727272,both,0.7727272727272727
BAM,0.7964294631710362,0.017768868140099543,0.5302013422818792,0.7395968645016798,0.049884246077232075,0.5296610169491526,0.7898127340823969,0.02962876926935216,0.5302013422818792,stock,0.7964294631710362
BAP,0.8411735330836455,0.008143960102630163,0.4697986577181208,0.7838297872340425,0.023404480353831674,0.4661016949152542,0.8591011235955056,0.038490633444433826,0.4697986577181208,both,0.8591011235955056
BBL,0.8188514357053682,0.044744738714459414,0.5771812080536913,0.781926091825308,0.04124880049006438,0.5805084745762712,0.8121847690387016,0.029725718217353887,0.5771812080536913,stock,0.8188514357053682
BBVA,0.8032209737827716,0.03463526557670004,0.5637583892617449,0.741478163493841,0.06760170528462929,0.5508474576271186,0.8099375780274656,0.030961862183260073,0.5637583892617449,both,0.8099375780274656
BCC,0.8031710362047442,0.028607041340768205,0.5950782997762863,0.6780515117581187,0.07876807291147765,0.586864406779661,0.8031460674157304,0.03571910721067,0.5950782997762863,stock,0.8031710362047442
BCS,0.825518102372035,0.049432249733075466,0.5861297539149888,0.7373572228443448,0.03036475070157966,0.576271186440678,0.821123595505618,0.03969451664161033,0.5861297539149888,stock,0.825518102372035
BCX,0.8077403245942572,0.027671569600561524,0.6085011185682326,0.7458230683090706,0.049529633477029864,0.6059322033898306,0.7851935081148564,0.024314985706273967,0.6085011185682326,stock,0.8077403245942572
BDCZ,0.8343320848938827,0.031710362047440696,0.5838926174496645,0.7500783874580068,0.023860268122953564,0.5741525423728814,0.823270911360799,0.027819601276726592,0.5838926174496645,stock,0.8343320848938827
BDJ,0.8300374531835205,0.04184411475134416,0.5749440715883669,0.7350055991041433,0.04221053766431971,0.576271186440678,0.8344569288389512,0.04082003745466308,0.5749440715883669,both,0.8344569288389512
BDN,0.8164044943820224,0.03283159350275708,0.5548098434004475,0.7118924972004479,0.0066624728119207615,0.5466101694915254,0.8365543071161049,0.02589823171545736,0.5548098434004475,both,0.8365543071161049
BDX,0.8209488139825218,0.05468953705225741,0.5525727069351231,0.7223292273236283,0.027516310683372257,0.5529661016949152,0.8186766541822722,0.05446617257396263,0.5525727069351231,stock,0.8209488139825218
BEN,0.7941573033707865,0.023119993070749863,0.5525727069351231,0.7479731243001121,0.03020749428755428,0.5338983050847458,0.8120349563046192,0.02989980947448747,0.5525727069351231,both,0.8120349563046192
