,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
AMED,0.8275905118601748,0.03435146428418648,0.5234899328859061,0.758320268756999,0.043788425328757846,0.5296610169491526,0.8007240948813982,0.03215398401201535,0.5234899328859061,stock,0.8275905118601748
AMGN,0.8257178526841449,0.052928473570374626,0.4966442953020134,0.7544232922732362,0.05111002605754019,0.5042372881355932,0.8346566791510611,0.04055231134714093,0.4966442953020134,both,0.8346566791510611
AMKR,0.8030212234706615,0.04616488036979059,0.5503355704697986,0.7542889137737963,0.03959876460455528,0.548728813559322,0.807565543071161,0.035693807440174155,0.5503355704697986,both,0.807565543071161
AMNB,0.7695131086142323,0.016047065988091823,0.5480984340044742,0.7332810750279956,0.05785035586571439,0.5338983050847458,0.7628464419475656,0.0279808230852148,0.5480984340044742,stock,0.7695131086142323
AMOT,0.8209987515605492,0.035473822089371,0.5413870246085011,0.7118924972004479,0.030756844846330598,0.5360169491525424,0.8231710362047441,0.03620169602736159,0.5413870246085011,both,0.8231710362047441
AMPH,0.8345568039950063,0.037266735248674944,0.5167785234899329,0.7414333706606941,0.05275846609318062,0.5190677966101694,0.8233458177278402,0.052371640632466805,0.5167785234899329,stock,0.8345568039950063
AMRN,0.809812734082397,0.05465516777130477,0.4519015659955257,0.7541993281075027,0.03270950444247638,0.4449152542372881,0.8075405742821473,0.036065304686654254,0.4519015659955257,stock,0.809812734082397
AMRS,0.8612734082397004,0.04114167002836492,0.5033557046979866,0.786047032474804,0.03926364584511933,0.5063559322033898,0.881498127340824,0.017716125615522105,0.5033557046979866,both,0.881498127340824
AMSC,0.8321847690387015,0.04375158860312279,0.5123042505592841,0.7372228443449048,0.03011427868992065,0.5169491525423728,0.8432459425717853,0.04698736021786186,0.5123042505592841,both,0.8432459425717853
AMSWA,0.8456179775280898,0.0228787693486934,0.5906040268456376,0.7902575587905936,0.031067793716204505,0.5911016949152542,0.8567540574282146,0.022123474296546302,0.5906040268456376,both,0.8567540574282146
AMTX,0.8477902621722846,0.021258163610508456,0.5838926174496645,0.8030011198208287,0.03638893234672462,0.5805084745762712,0.8455930087390762,0.018286020102951085,0.5838926174496645,stock,0.8477902621722846
AMWD,0.8076654182272159,0.05499211255883746,0.5212527964205816,0.7478611422172452,0.05847697934010668,0.5169491525423728,0.8210237203495631,0.055953189896014846,0.5212527964205816,both,0.8210237203495631
AMX,0.8590511860174782,0.025982661495933288,0.5615212527964206,0.7840089585666293,0.0443126784618162,0.5360169491525424,0.8702871410736579,0.010907674851735372,0.5615212527964206,both,0.8702871410736579
AMZN,0.7829463171036204,0.045471969598542696,0.5413870246085011,0.7607166853303471,0.04460759008319549,0.5508474576271186,0.7650436953807741,0.04739073523742642,0.5413870246085011,stock,0.7829463171036204
ANAC,0.7916666666666667,0.051370814953798874,0.4171779141104294,0.670981507823613,0.07306815849542424,0.39361702127659576,0.7734848484848484,0.07211757136850788,0.4171779141104294,stock,0.7916666666666667
ANAT,0.8410986267166042,0.026274641374700234,0.6062639821029083,0.7226651735722285,0.06585706565690472,0.5889830508474576,0.8320349563046193,0.03885673078179302,0.6062639821029083,stock,0.8410986267166042
ANCB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
ANCX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
ANDE,0.8009238451935081,0.0431477435287328,0.5928411633109619,0.7288913773796193,0.02273649971459883,0.5847457627118644,0.7875156054931336,0.05413478764061021,0.5928411633109619,stock,0.8009238451935081
ANGI,0.7919850187265918,0.01454341405184908,0.5100671140939598,0.7330795072788355,0.024265625928330172,0.5063559322033898,0.7807240948813983,0.01566273645957002,0.5100671140939598,stock,0.7919850187265918
