,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
CDR,0.8240000000000001,0.02939387691339811,0.56,0.8160000000000001,0.051224993899462785,0.532,0.82,0.043817804600413277,0.56,stock,0.8240000000000001
CEA,0.828,0.06645299090334461,0.528,0.7600000000000001,0.059329587896765325,0.516,0.812,0.07440430095095307,0.528,stock,0.828
CEE,0.804,0.05276362383309169,0.544,0.76,0.06324555320336758,0.548,0.784,0.068585712797929,0.544,stock,0.804
CEM,0.8560000000000001,0.05571355310873647,0.576,0.784,0.07088018058667742,0.564,0.8560000000000001,0.05571355310873647,0.576,stock,0.8560000000000001
CEN,0.86,0.03794733192202055,0.492,0.78,0.012649110640673528,0.464,0.868,0.046647615158762416,0.492,both,0.868
CEO,0.8137835337650324,0.026495769943989972,0.48484848484848486,0.7799999999999999,0.017888543819998333,0.476,0.8095282146160961,0.025263710825460996,0.48484848484848486,stock,0.8137835337650324
CEQP,0.828,0.05878775382679627,0.628,0.7040000000000001,0.04454211490264018,0.596,0.792,0.09346657156438336,0.628,stock,0.828
CF,0.7799999999999999,0.04,0.528,0.7200000000000001,0.07694153624668537,0.528,0.764,0.0662117814289874,0.528,stock,0.7799999999999999
CFG,0.796,0.08138795979750323,0.636,0.7,0.07266360849833982,0.612,0.7959999999999999,0.06858571279792901,0.636,stock,0.796
CFR,0.8,0.052153619241621194,0.572,0.724,0.02939387691339813,0.564,0.82,0.03098386676965932,0.572,both,0.82
CGA,0.7280000000000001,0.06273754856543247,0.524,0.72,0.0565685424949238,0.5,0.74,0.07483314773547883,0.524,both,0.74
CHCO,0.7959999999999999,0.04454211490264017,0.54,0.732,0.029933259094191558,0.544,0.8119999999999999,0.041182520563947986,0.54,both,0.8119999999999999
CHD,0.808,0.027129319932501044,0.544,0.7200000000000001,0.03346640106136301,0.492,0.796,0.04630334761116089,0.544,stock,0.808
CHE,0.7600000000000001,0.017888543819998333,0.508,0.7,0.06066300355241241,0.488,0.76,0.04898979485566357,0.508,stock,0.7600000000000001
CHH,0.8160000000000001,0.03440930106817049,0.576,0.6759999999999999,0.09991996797437437,0.556,0.8039999999999999,0.07631513611335564,0.576,stock,0.8160000000000001
CHMI,0.8039999999999999,0.058514955353311186,0.556,0.728,0.044899888641287314,0.564,0.808,0.046647615158762396,0.556,both,0.808
CHNR,0.776,0.04079215610874228,0.52,0.68,0.021908902300206624,0.52,0.768,0.02400000000000002,0.52,stock,0.776
CHS,0.8,0.052153619241621194,0.496,0.768,0.043081318457076044,0.476,0.792,0.06273754856543247,0.496,stock,0.8
CHT,0.752,0.04489988864128729,0.564,0.584,0.0803990049689671,0.56,0.756,0.029393876913398165,0.564,both,0.756
CIB,0.86,0.047328638264796906,0.48,0.7520000000000001,0.05153639490690051,0.488,0.836,0.04079215610874228,0.48,stock,0.86
CIF,0.86,0.028284271247461926,0.508,0.732,0.05153639490690051,0.508,0.86,0.035777087639996666,0.508,stock,0.86
CII,0.8160000000000001,0.05851495535331118,0.704,0.752,0.06523802572120035,0.672,0.8240000000000001,0.05851495535331118,0.704,both,0.8240000000000001
CIM,0.8,0.08390470785361212,0.616,0.7,0.06693280212272606,0.556,0.8160000000000001,0.0752595508889071,0.616,both,0.8160000000000001
CIO,0.7719999999999999,0.06273754856543247,0.516,0.76,0.04560701700396552,0.476,0.8,0.05366563145999496,0.516,both,0.8
CIR,0.728,0.07332121111929345,0.592,0.6759999999999999,0.058514955353311186,0.584,0.744,0.07310266752998824,0.592,both,0.744
CIVI,0.844,0.014966629547095779,0.54,0.78,0.05656854249492381,0.548,0.8320000000000001,0.0370944739819828,0.54,stock,0.844
CLB,0.8240000000000001,0.06248199740725324,0.544,0.764,0.023323807579381222,0.576,0.836,0.057131427428342804,0.544,both,0.836
CLH,0.8039999999999999,0.082365041127896,0.544,0.708,0.0370944739819828,0.532,0.7999999999999999,0.06811754546370558,0.544,stock,0.8039999999999999
CLR,0.74,0.03794733192202055,0.552,0.676,0.04079215610874227,0.568,0.732,0.0448998886412873,0.552,stock,0.74
CLW,0.8200000000000001,0.03794733192202054,0.552,0.712,0.037094473981982796,0.564,0.8160000000000001,0.042708313008125234,0.552,stock,0.8200000000000001
CM,0.86,0.060663003552412394,0.644,0.772,0.046647615158762416,0.632,0.828,0.04308131845707602,0.644,stock,0.86
CMC,0.8320000000000001,0.04118252056394799,0.548,0.7040000000000001,0.03440930106817049,0.556,0.808,0.049959983987187186,0.548,stock,0.8320000000000001
CMCSA,0.8119999999999999,0.04995998398718718,0.568,0.68,0.0848528137423857,0.568,0.7799999999999999,0.0438178046004133,0.568,stock,0.8119999999999999
CMG,0.792,0.0466476151587624,0.676,0.696,0.05276362383309169,0.68,0.82,0.03577708763999662,0.676,both,0.82
CMP,0.76,0.05513619500836087,0.564,0.724,0.014966629547095779,0.536,0.748,0.048332183894378294,0.564,stock,0.76
CMS,0.8320000000000001,0.06013318551349164,0.468,0.7,0.028284271247461877,0.42,0.8280000000000001,0.07332121111929346,0.468,stock,0.8320000000000001
CNHI,0.76,0.021908902300206663,0.652,0.6960000000000001,0.06974238309665075,0.628,0.748,0.029933259094191558,0.652,stock,0.76
CNI,0.8240000000000001,0.06118823416311343,0.652,0.764,0.09499473669630332,0.652,0.8160000000000001,0.03199999999999998,0.652,stock,0.8240000000000001
CNO,0.7200000000000001,0.05932958789676532,0.608,0.6960000000000001,0.01496662954709573,0.584,0.7280000000000001,0.057410800377629266,0.608,both,0.7280000000000001
CNP,0.8160000000000001,0.04963869458396342,0.54,0.7159999999999999,0.05713142742834282,0.504,0.8240000000000001,0.023323807579381177,0.54,both,0.8240000000000001
CNQ,0.8640000000000001,0.02653299832284322,0.58,0.764,0.07418894796396562,0.564,0.8560000000000001,0.029393876913398162,0.58,stock,0.8640000000000001
CNS,0.844,0.014966629547095779,0.496,0.76,0.033466401061363046,0.48,0.8480000000000001,0.029933259094191558,0.496,both,0.8480000000000001
CNX,0.7999999999999999,0.06196773353931868,0.552,0.7280000000000001,0.054552726787943435,0.556,0.792,0.056,0.552,stock,0.7999999999999999
CO,0.76,0.028284271247461926,0.444,0.696,0.03440930106817049,0.416,0.7639999999999999,0.031999999999999994,0.444,both,0.7639999999999999
CODI,0.8400000000000001,0.035777087639996645,0.604,0.764,0.029393876913398165,0.596,0.8560000000000001,0.04270831300812525,0.604,both,0.8560000000000001
COF,0.8160000000000001,0.03666060555964671,0.652,0.692,0.07652450587883594,0.62,0.828,0.039191835884530846,0.652,both,0.828
COL,0.8857142857142858,0.10690449676496976,0.44285714285714284,0.7375,0.03186887195995491,0.3625,0.9285714285714285,0.09035079029052513,0.44285714285714284,both,0.9285714285714285
COP,0.8240000000000001,0.038781438859330615,0.504,0.756,0.03440930106817054,0.524,0.8240000000000001,0.03199999999999997,0.504,stock,0.8240000000000001
COR,0.852,0.03249615361854387,0.512,0.7040000000000001,0.038781438859330615,0.492,0.8240000000000001,0.038781438859330615,0.512,stock,0.852
CORR,0.828,0.03249615361854384,0.392,0.768,0.03487119154832542,0.392,0.8400000000000001,0.033466401061363026,0.392,both,0.8400000000000001
CP,0.836,0.04963869458396342,0.676,0.776,0.09748846085563151,0.672,0.8440000000000001,0.046303347611160894,0.676,both,0.8440000000000001
CPB,0.784,0.05276362383309169,0.56,0.716,0.07735631842325486,0.54,0.772,0.03709447398198281,0.56,stock,0.784
CPE,0.808,0.0574108003776293,0.556,0.7719999999999999,0.03487119154832539,0.536,0.8119999999999999,0.051536394906900505,0.556,both,0.8119999999999999
CPF,0.776,0.04454211490264017,0.556,0.7120000000000001,0.0466476151587624,0.512,0.776,0.026532998322843185,0.556,stock,0.776
CPG,0.8560000000000001,0.04079215610874228,0.568,0.76,0.041952353926806095,0.584,0.8560000000000001,0.049638694583963416,0.568,stock,0.8560000000000001
CPK,0.7839999999999999,0.046303347611160894,0.496,0.716,0.04454211490264018,0.484,0.804,0.01496662954709573,0.496,both,0.804
CPT,0.756,0.05122499389946278,0.548,0.764,0.07418894796396562,0.504,0.784,0.06248199740725324,0.548,both,0.784
CRC,0.8640000000000001,0.046303347611160915,0.56,0.792,0.04995998398718718,0.608,0.836,0.046303347611160915,0.56,stock,0.8640000000000001
CRD-B,0.776,0.05713142742834276,0.552,0.7040000000000001,0.038781438859330615,0.536,0.7879999999999999,0.0348711915483254,0.552,both,0.7879999999999999
CRK,0.8320000000000001,0.053065996645686404,0.488,0.7360000000000001,0.08039900496896712,0.508,0.8119999999999999,0.061449165982948875,0.488,stock,0.8320000000000001
CRL,0.8240000000000001,0.07310266752998824,0.668,0.7120000000000001,0.03919183588453085,0.656,0.8320000000000001,0.06144916598294888,0.668,both,0.8320000000000001
CRS,0.808,0.0515363949069005,0.544,0.784,0.034409301068170514,0.528,0.792,0.046647615158762396,0.544,stock,0.808
CRT,0.7879999999999999,0.046647615158762396,0.504,0.68,0.06066300355241241,0.488,0.78,0.045607017003965515,0.504,stock,0.7879999999999999
CS,0.8239999999999998,0.07088018058667739,0.536,0.74,0.07899367063252598,0.576,0.8280000000000001,0.051536394906900505,0.536,both,0.8280000000000001
CSL,0.82,0.03794733192202054,0.528,0.6799999999999999,0.052153619241621194,0.488,0.82,0.03794733192202054,0.528,stock,0.82
CSLT,0.796,0.04963869458396342,0.572,0.6880000000000001,0.0574108003776293,0.572,0.784,0.042708313008125234,0.572,stock,0.796
CSTM,0.784,0.0752595508889071,0.592,0.708,0.08255906976220116,0.58,0.8,0.06693280212272601,0.592,both,0.8
CSV,0.8320000000000001,0.037094473981982796,0.592,0.712,0.08997777503361594,0.548,0.8400000000000001,0.03794733192202055,0.592,both,0.8400000000000001
CTR,0.884,0.08333066662399864,0.592,0.8,0.039999999999999994,0.576,0.852,0.06997142273814362,0.592,stock,0.884
CTT,0.7719999999999999,0.027129319932501058,0.548,0.684,0.04963869458396343,0.528,0.776,0.03878143885933063,0.548,both,0.776
CUBI,0.792,0.0627375485654325,0.644,0.764,0.07525955088890711,0.592,0.788,0.044899888641287286,0.644,stock,0.792
CUDA,0.8812903225806451,0.04067075487090188,0.3092105263157895,0.768,0.04833218389437827,0.272,0.8423655913978495,0.03744406550298818,0.3092105263157895,stock,0.8812903225806451
CUK,0.8160000000000001,0.06374950980203693,0.56,0.752,0.027129319932501096,0.532,0.8160000000000001,0.0463033476111609,0.56,stock,0.8160000000000001
CUPUF,0.884,0.05851495535331115,0.436,0.748,0.07332121111929343,0.396,0.8800000000000001,0.07042726744663602,0.436,stock,0.884
CUZ,0.8400000000000001,0.05215361924162119,0.48,0.7599999999999999,0.07375635565834308,0.488,0.8480000000000001,0.05153639490690051,0.48,both,0.8480000000000001
CVA,0.7680000000000001,0.03919183588453085,0.584,0.724,0.032,0.56,0.7759999999999999,0.02939387691339813,0.584,both,0.7759999999999999
CVE,0.844,0.05276362383309169,0.576,0.7760000000000001,0.04454211490264018,0.584,0.836,0.04079215610874228,0.576,stock,0.844
CWT,0.836,0.10307278981380098,0.544,0.7200000000000001,0.0692820323027551,0.512,0.828,0.09516301802696253,0.544,stock,0.836
CXE,0.8800000000000001,0.035777087639996666,0.568,0.7839999999999999,0.03878143885933062,0.536,0.86,0.06066300355241238,0.568,stock,0.8800000000000001
CXH,0.844,0.026532998322843185,0.608,0.6839999999999999,0.10150862032359617,0.584,0.836,0.03199999999999999,0.608,stock,0.844
CXP,0.772,0.03709447398198281,0.496,0.756,0.05122499389946277,0.46,0.78,0.05215361924162119,0.496,both,0.78
CYD,0.808,0.034871191548325374,0.58,0.736,0.034409301068170535,0.576,0.792,0.034871191548325374,0.58,stock,0.808
CYH,0.772,0.037094473981982824,0.572,0.6960000000000001,0.0741889479639656,0.548,0.7879999999999999,0.04308131845707603,0.572,both,0.7879999999999999
CYS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
DAL,0.812,0.03249615361854383,0.584,0.752,0.064,0.548,0.8039999999999999,0.038781438859330615,0.584,stock,0.812
DAR,0.7480000000000001,0.07440430095095309,0.68,0.74,0.04898979485566354,0.676,0.76,0.08294576541331088,0.68,both,0.76
DBL,0.792,0.051536394906900505,0.524,0.68,0.041952353926806046,0.508,0.82,0.02828427124746188,0.524,both,0.82
DCI,0.796,0.04454211490264017,0.628,0.7360000000000001,0.05851495535331117,0.612,0.8280000000000001,0.0370944739819828,0.628,both,0.8280000000000001
DCO,0.82,0.02828427124746188,0.584,0.7160000000000001,0.07310266752998824,0.548,0.8119999999999999,0.0370944739819828,0.584,stock,0.82
DCT,0.808,0.041182520563947986,0.532,0.708,0.034871191548325374,0.52,0.7879999999999999,0.03487119154832539,0.532,stock,0.808
DD,0.8039999999999999,0.02939387691339811,0.636,0.76,0.033466401061363046,0.62,0.8,0.02828427124746188,0.636,stock,0.8039999999999999
DDF,0.7959999999999999,0.06499230723708768,0.556,0.708,0.0448998886412873,0.516,0.808,0.08158431221748455,0.556,both,0.808
DDS,0.836,0.04270831300812524,0.596,0.7319999999999999,0.034871191548325416,0.552,0.8039999999999999,0.06974238309665076,0.596,stock,0.836
DDT,0.8119999999999999,0.06881860213634103,0.584,0.744,0.046303347611160874,0.56,0.796,0.08138795979750323,0.584,stock,0.8119999999999999
DE,0.828,0.0627375485654325,0.724,0.8039999999999999,0.044542114902640165,0.696,0.82,0.050596442562694056,0.724,stock,0.828
DECK,0.808,0.03249615361854383,0.604,0.716,0.03878143885933062,0.592,0.8,0.02828427124746188,0.604,stock,0.808
DEI,0.8119999999999999,0.07110555533852472,0.388,0.792,0.044899888641287286,0.388,0.8320000000000001,0.04995998398718719,0.388,both,0.8320000000000001
DEL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
DEX,0.8640000000000001,0.034409301068170535,0.596,0.7040000000000001,0.06621178142898737,0.572,0.8800000000000001,0.028284271247461926,0.596,both,0.8800000000000001
DFS,0.8280000000000001,0.044899888641287286,0.684,0.724,0.06621178142898741,0.652,0.8320000000000001,0.020396078054371124,0.684,both,0.8320000000000001
DG,0.86,0.03346640106136305,0.572,0.732,0.02039607805437116,0.536,0.828,0.04308131845707602,0.572,stock,0.86
DGX,0.8400000000000001,0.04381780460041329,0.56,0.704,0.06374950980203692,0.52,0.8320000000000001,0.06764613810115105,0.56,stock,0.8400000000000001
DHF,0.7120000000000001,0.07332121111929346,0.54,0.7159999999999999,0.059866518188383074,0.528,0.748,0.05153639490690048,0.54,both,0.748
DHG,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
DHI,0.8240000000000001,0.054258639865002144,0.648,0.74,0.028284271247461926,0.596,0.8480000000000001,0.0448998886412873,0.648,both,0.8480000000000001
DHT,0.784,0.04963869458396343,0.496,0.6759999999999999,0.042708313008125234,0.492,0.776,0.032,0.496,stock,0.784
DIAX,0.8560000000000001,0.034409301068170535,0.604,0.744,0.052763623833091654,0.56,0.86,0.06324555320336758,0.604,both,0.86
DK,0.808,0.08352245207128439,0.472,0.7639999999999999,0.05571355310873647,0.508,0.8160000000000001,0.05571355310873647,0.472,both,0.8160000000000001
DKS,0.852,0.02993325909419152,0.644,0.752,0.11285388783732707,0.624,0.8560000000000001,0.04454211490264021,0.644,both,0.8560000000000001
DLB,0.788,0.0699714227381436,0.648,0.752,0.039191835884530846,0.644,0.8119999999999999,0.07756287771866126,0.648,both,0.8119999999999999
DLNG,0.78,0.05215361924162116,0.492,0.76,0.04560701700396553,0.488,0.7879999999999999,0.04308131845707603,0.492,both,0.7879999999999999
DLR,0.8480000000000001,0.044899888641287286,0.484,0.772,0.07222188034107113,0.464,0.8400000000000001,0.052153619241621194,0.484,stock,0.8480000000000001
DMB,0.8720000000000001,0.02039607805437116,0.644,0.732,0.061449165982948875,0.624,0.876,0.014966629547095779,0.644,both,0.876
DMO,0.7719999999999999,0.055999999999999994,0.572,0.652,0.03709447398198281,0.524,0.7879999999999999,0.04833218389437828,0.572,both,0.7879999999999999
DNB,0.8360000000000001,0.0463033476111609,0.384,0.6759999999999999,0.046303347611160894,0.412,0.8160000000000001,0.04079215610874226,0.384,stock,0.8360000000000001
DNP,0.808,0.027129319932501048,0.424,0.724,0.07418894796396562,0.432,0.7879999999999999,0.046647615158762396,0.424,stock,0.808
DOMR,0.772,0.027129319932501096,0.448,0.8560000000000001,0.04963869458396344,0.344,0.8000000000000002,0.03577708763999662,0.448,covid,0.8560000000000001
DOOR,0.8,0.02828427124746188,0.616,0.712,0.039191835884530846,0.576,0.784,0.04963869458396343,0.616,stock,0.8
DPG,0.8160000000000001,0.06740919818541088,0.52,0.7120000000000001,0.03487119154832538,0.52,0.78,0.07042726744663602,0.52,stock,0.8160000000000001
DPSGY,0.8240000000000001,0.05851495535331119,0.692,0.7240000000000001,0.06248199740725321,0.672,0.836,0.046303347611160915,0.692,both,0.836
DPZ,0.836,0.0344093010681705,0.524,0.72,0.07694153624668537,0.488,0.8320000000000001,0.05153639490690051,0.524,stock,0.836
DRH,0.792,0.03249615361854382,0.552,0.732,0.02993325909419152,0.548,0.8039999999999999,0.03440930106817049,0.552,both,0.8039999999999999
DRI,0.748,0.06013318551349161,0.652,0.7040000000000001,0.048,0.64,0.776,0.04630334761116091,0.652,both,0.776
DRLCQ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
DSL,0.828,0.03249615361854384,0.616,0.672,0.08158431221748458,0.588,0.8400000000000001,0.02529822128134702,0.616,both,0.8400000000000001
DSM,0.82,0.052153619241621194,0.572,0.708,0.027129319932501075,0.544,0.8,0.048989794855663564,0.572,stock,0.82
DST,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
DSU,0.788,0.06144916598294887,0.604,0.716,0.05851495535331119,0.568,0.784,0.05986651818838303,0.604,stock,0.788
DSX,0.724,0.04454211490264018,0.504,0.708,0.03249615361854384,0.48,0.732,0.05599999999999999,0.504,both,0.732
DTE,0.828,0.06273754856543251,0.604,0.668,0.0835224520712844,0.556,0.82,0.04195235392680605,0.604,stock,0.828
DTK,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
DV,0.79375,0.06434768838116875,0.35,0.7891891891891892,0.06707931700535599,0.3621621621621622,0.8125,0.05929270612815711,0.35,both,0.8125
DVD,0.6960000000000001,0.05851495535331117,0.556,0.6960000000000001,0.051224993899462785,0.544,0.724,0.05276362383309169,0.556,both,0.724
DVN,0.776,0.03878143885933063,0.58,0.736,0.038781438859330664,0.588,0.784,0.014966629547095779,0.58,both,0.784
DX,0.804,0.0463033476111609,0.58,0.724,0.07418894796396562,0.548,0.808,0.05455272678794343,0.58,both,0.808
DY,0.808,0.07440430095095307,0.612,0.716,0.06248199740725324,0.604,0.8240000000000001,0.08522910301065005,0.612,both,0.8240000000000001
EARN,0.7680000000000001,0.02039607805437116,0.58,0.6880000000000001,0.02039607805437111,0.58,0.7479999999999999,0.03487119154832542,0.58,stock,0.7680000000000001
EAT,0.836,0.038781438859330636,0.652,0.764,0.05851495535331115,0.656,0.812,0.060133185513491644,0.652,stock,0.836
EBS,0.8560000000000001,0.061188234163113434,0.576,0.772,0.02039607805437116,0.596,0.8480000000000001,0.07222188034107116,0.576,stock,0.8560000000000001
ED,0.852,0.0448998886412873,0.468,0.78,0.04560701700396552,0.436,0.852,0.03919183588453084,0.468,stock,0.852
EDD,0.772,0.02039607805437116,0.568,0.724,0.03440930106817051,0.568,0.7840000000000001,0.05122499389946279,0.568,both,0.7840000000000001
EDF,0.8240000000000001,0.07735631842325486,0.528,0.736,0.04963869458396344,0.524,0.8,0.043817804600413277,0.528,stock,0.8240000000000001
EDI,0.768,0.04833218389437827,0.564,0.7120000000000001,0.027129319932501055,0.556,0.768,0.041182520563948,0.564,stock,0.768
EEA,0.808,0.03249615361854383,0.64,0.764,0.04963869458396343,0.62,0.8,0.05513619500836089,0.64,stock,0.808
EFR,0.8560000000000001,0.052763623833091654,0.688,0.704,0.07735631842325484,0.648,0.8560000000000001,0.049638694583963416,0.688,stock,0.8560000000000001
EFT,0.78,0.053665631459994964,0.656,0.74,0.07694153624668537,0.64,0.776,0.03440930106817049,0.656,stock,0.78
EGF,0.788,0.0699714227381436,0.496,0.664,0.07838367176906169,0.5,0.764,0.07088018058667739,0.496,stock,0.788
EGL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
EGO,0.8240000000000001,0.06621178142898741,0.552,0.772,0.053065996645686404,0.54,0.8039999999999999,0.07735631842325486,0.552,stock,0.8240000000000001
EGP,0.8160000000000001,0.05122499389946279,0.568,0.7040000000000001,0.0649923072370877,0.52,0.8,0.052153619241621194,0.568,stock,0.8160000000000001
EHI,0.808,0.037094473981982796,0.62,0.708,0.09260669522232179,0.616,0.796,0.04079215610874226,0.62,stock,0.808
EIG,0.9119999999999999,0.020396078054371127,0.536,0.748,0.0370944739819828,0.492,0.8799999999999999,0.03346640106136301,0.536,stock,0.9119999999999999
EIX,0.768,0.029933259094191558,0.468,0.72,0.07694153624668537,0.444,0.776,0.026532998322843185,0.468,both,0.776
EL,0.776,0.055713553108736484,0.6,0.7200000000000001,0.06066300355241241,0.584,0.7959999999999999,0.03878143885933063,0.6,both,0.7959999999999999
ELP,0.8400000000000001,0.04,0.488,0.724,0.029393876913398165,0.492,0.876,0.040792156108742275,0.488,both,0.876
ELS,0.8,0.04195235392680606,0.508,0.6519999999999999,0.044899888641287286,0.488,0.7719999999999999,0.05306599664568641,0.508,stock,0.8
ELY,0.852,0.06013318551349162,0.644,0.716,0.07088018058667739,0.64,0.8320000000000001,0.07110555533852471,0.644,stock,0.852
EME,0.8560000000000001,0.029393876913398162,0.616,0.7319999999999999,0.06764613810115104,0.596,0.852,0.029933259094191558,0.616,stock,0.8560000000000001
EMF,0.812,0.06144916598294887,0.644,0.732,0.04833218389437829,0.66,0.8119999999999999,0.05306599664568639,0.644,stock,0.812
EMN,0.804,0.03440930106817049,0.616,0.74,0.0829457654133109,0.624,0.808,0.05741080037762931,0.616,both,0.808
EMO,0.868,0.0499599839871872,0.564,0.8119999999999999,0.05878775382679628,0.556,0.852,0.02039607805437116,0.564,stock,0.868
EMR,0.752,0.02039607805437116,0.608,0.7160000000000001,0.0512249938994628,0.6,0.78,0.021908902300206624,0.608,both,0.78
ENVA,0.844,0.055713553108736484,0.604,0.736,0.06499230723708765,0.6,0.8,0.07375635565834311,0.604,stock,0.844
EOD,0.8480000000000001,0.0483321838943783,0.644,0.736,0.09748846085563154,0.644,0.8400000000000001,0.03794733192202054,0.644,stock,0.8480000000000001
EOG,0.8640000000000001,0.023323807579381222,0.532,0.7919999999999999,0.04308131845707602,0.544,0.8560000000000001,0.038781438859330664,0.532,stock,0.8640000000000001
EOS,0.868,0.039191835884530846,0.668,0.728,0.061449165982948833,0.668,0.876,0.05122499389946279,0.668,both,0.876
EPAM,0.812,0.05741080037762931,0.696,0.7320000000000001,0.043081318457076044,0.668,0.8240000000000001,0.058514955353311186,0.696,both,0.8240000000000001
EPD,0.8400000000000001,0.012649110640673528,0.54,0.7280000000000001,0.046647615158762416,0.536,0.844,0.02332380757938118,0.54,both,0.844
EPR-PC,0.82,0.06572670690061995,0.576,0.7120000000000001,0.044899888641287286,0.544,0.812,0.09516301802696255,0.576,stock,0.82
EPR-PE,0.808,0.02993325909419151,0.568,0.776,0.07199999999999998,0.544,0.808,0.03249615361854381,0.568,stock,0.808
EPR,0.8640000000000001,0.04800000000000001,0.552,0.7360000000000001,0.01959591794226544,0.528,0.8160000000000001,0.07838367176906168,0.552,stock,0.8640000000000001
EQS,0.78,0.04560701700396552,0.512,0.712,0.027129319932501072,0.476,0.768,0.032496153618543834,0.512,stock,0.78
ESI,0.8360000000000001,0.04079215610874226,0.648,0.764,0.07088018058667739,0.64,0.82,0.07042726744663605,0.648,stock,0.8360000000000001
ESNT,0.776,0.06118823416311339,0.588,0.728,0.04833218389437828,0.548,0.784,0.05571355310873645,0.588,both,0.784
ESRT,0.764,0.06118823416311343,0.484,0.676,0.046303347611160894,0.484,0.768,0.07440430095095309,0.484,both,0.768
ESS,0.728,0.061449165982948833,0.464,0.7439999999999999,0.0637495098020369,0.444,0.7120000000000001,0.07332121111929346,0.464,covid,0.7439999999999999
ETN,0.8400000000000001,0.041952353926806046,0.652,0.744,0.09499473669630334,0.628,0.844,0.02939387691339813,0.652,both,0.844
ETP,0.7800232288037167,0.11486073860050657,0.5454545454545454,0.732,0.02039607805437116,0.596,0.7703832752613241,0.11903577743434547,0.5454545454545454,stock,0.7800232288037167
ETX,0.828,0.032496153618543834,0.54,0.756,0.052763623833091654,0.54,0.8320000000000001,0.048332183894378294,0.54,both,0.8320000000000001
EVC,0.804,0.06118823416311342,0.584,0.6759999999999999,0.05425863986500215,0.568,0.8,0.07483314773547885,0.584,stock,0.804
EVER,0.8119999999999999,0.064,0.528,0.716,0.023323807579381187,0.528,0.784,0.05571355310873645,0.528,stock,0.8119999999999999
EVF,0.8160000000000001,0.023323807579381173,0.656,0.752,0.027129319932501096,0.66,0.7879999999999999,0.053065996645686404,0.656,stock,0.8160000000000001
EVN,0.8240000000000001,0.04079215610874227,0.66,0.72,0.07797435475847174,0.628,0.792,0.07332121111929342,0.66,stock,0.8240000000000001
EVR,0.812,0.04833218389437828,0.648,0.8,0.045607017003965515,0.644,0.8,0.0565685424949238,0.648,stock,0.812
EVT,0.8160000000000001,0.03440930106817049,0.608,0.7040000000000001,0.05571355310873648,0.576,0.7959999999999999,0.03878143885933063,0.608,stock,0.8160000000000001
EW,0.784,0.07088018058667739,0.548,0.624,0.06974238309665078,0.54,0.768,0.04489988864128729,0.548,stock,0.784
EXC,0.792,0.03249615361854382,0.528,0.7040000000000001,0.058514955353311186,0.484,0.8039999999999999,0.026532998322843178,0.528,both,0.8039999999999999
EXP,0.852,0.04118252056394801,0.68,0.744,0.05122499389946277,0.66,0.8560000000000001,0.0344093010681705,0.68,both,0.8560000000000001
EXR,0.808,0.07858753081755403,0.624,0.76,0.050596442562694056,0.596,0.788,0.07222188034107117,0.624,stock,0.808
F,0.792,0.07222188034107116,0.644,0.7040000000000001,0.04963869458396343,0.624,0.8240000000000001,0.057131427428342804,0.644,both,0.8240000000000001
FBC,0.8,0.043817804600413277,0.624,0.7,0.07899367063252598,0.612,0.8,0.04381780460041329,0.624,stock,0.8
FBHS,0.8480000000000001,0.041182520563948,0.676,0.744,0.061188234163113406,0.632,0.844,0.04454211490264017,0.676,stock,0.8480000000000001
FBP,0.828,0.04995998398718718,0.632,0.744,0.07418894796396563,0.616,0.8119999999999999,0.0515363949069005,0.632,stock,0.828
FBR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
FCB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
FCF,0.804,0.03878143885933062,0.568,0.7200000000000001,0.04,0.552,0.7840000000000001,0.038781438859330636,0.568,stock,0.804
FCN,0.8800000000000001,0.037947331922020586,0.54,0.7719999999999999,0.04833218389437828,0.508,0.8560000000000001,0.038781438859330664,0.54,stock,0.8800000000000001
FCT,0.792,0.05741080037762931,0.552,0.764,0.046303347611160915,0.556,0.772,0.06523802572120035,0.552,stock,0.792
FDP,0.764,0.06974238309665075,0.568,0.748,0.041182520563948,0.56,0.796,0.042708313008125234,0.568,both,0.796
FDS,0.7959999999999999,0.055713553108736484,0.52,0.748,0.0448998886412873,0.524,0.776,0.040792156108742296,0.52,stock,0.7959999999999999
